BYS1-A09	PAC1	0.0	0.01	0.04	0.0	0.16	0.21	0.1	0.06	0.01	0.0	0.0	0.0
BYS1-A09	Intergenic	0.0	0.0	0.0	0.0	0.0	0.03	0.28	0.54	0.26	0.18	0.03	0.0
BYS1-A09	PDE2	0.0	0.0	0.02	0.05	0.14	0.13	0.17	0.0	0.0	0.0	0.0	0.0
BYS1-A09	Intergenic	0.0	0.0	0.0	0.02	0.01	0.04	0.2	0.57	0.41	0.2	0.0	0.0
BYS1-A09	YPR015C	0.0	0.0	0.0	0.01	0.0	0.04	0.31	0.41	0.36	0.16	0.02	0.02
BYS1-A09	Intergenic	0.0	0.0	0.0	0.0	0.0	0.07	0.18	0.51	0.32	0.36	0.06	0.0
BYS1-D03	CNE1	0.0	0.0	0.0	0.02	0.0	0.24	0.68	0.94	0.97	0.98	1.0	1.0
BYS1-D03	Intergenic	0.0	0.0	0.0	0.0	0.04	0.24	0.67	0.96	1.0	1.0	1.0	1.0
BYS1-D03	PGI1	0.0	0.0	0.0	0.01	0.0	0.21	0.71	0.96	0.98	1.0	0.97	0.99
BYS1-D03	YBR225W	0.0	0.0	0.0	0.0	0.1	0.03	0.01	0.0	0.0	0.0	0.0	0.0
BYS1-D03	YCR101C	0.0	0.0	0.0	0.04	0.15	0.33	0.08	0.01	0.0	0.0	0.0	0.0
BYS1-D03	YDR124W	0.01	0.01	0.03	0.04	0.02	0.19	0.18	0.09	0.15	0.18	0.24	0.16
BYS1-D03	EXG2	0.0	0.0	0.0	0.01	0.06	0.18	0.73	0.97	0.99	0.99	0.98	1.0
BYS1-D03	RIB3	0.01	0.0	0.02	0.01	0.0	0.15	0.15	0.1	0.19	0.12	0.15	0.14
BYS1-D03	Intergenic	0.0	0.03	0.02	0.17	0.31	0.22	0.11	0.01	0.01	0.0	0.02	0.0
BYS1-D03	HFM1	0.0	0.0	0.0	0.03	0.0	0.18	0.66	0.97	0.96	0.98	0.99	1.0
BYS1-D03	HFM1	0.0	0.04	0.07	0.06	0.39	0.3	0.1	0.01	0.0	0.0	0.0	0.01
BYS1-D03	MPT5	0.0	0.0	0.0	0.01	0.03	0.18	0.75	0.96	0.99	0.99	0.98	1.0
BYS1-D03	TRA1	0.0	0.0	0.0	0.0	0.0	0.02	0.03	0.05	0.09	0.09	0.18	0.1
BYS1-D03	UTP10	0.0	0.01	0.01	0.01	0.0	0.06	0.09	0.13	0.18	0.13	0.17	0.11
BYS1-D03	YLR063W	0.0	0.0	0.0	0.0	0.05	0.1	0.02	0.0	0.0	0.0	0.01	0.0
BYS1-D03	Intergenic	0.0	0.02	0.05	0.02	0.06	0.27	0.71	0.93	1.0	0.99	1.0	1.0
BYS1-D03	Intergenic	0.0	0.11	0.11	0.04	0.09	0.04	0.01	0.0	0.0	0.0	0.0	0.0
BYS1-D03	Intergenic	0.0	0.0	0.01	0.01	0.0	0.16	0.67	0.88	0.89	0.94	0.97	0.97
BYS1-D03	LEU3	0.0	0.01	0.0	0.02	0.03	0.25	0.59	0.95	1.0	0.99	1.0	0.99
BYS1-D03	YAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.29
BYS1-D03	SER1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.08	0.22
BYS1-D03	SCP1	0.0	0.02	0.01	0.2	0.24	0.28	0.09	0.0	0.01	0.0	0.01	0.0
BYS1-D03	GPB1	0.0	0.04	0.02	0.16	0.41	0.22	0.08	0.01	0.0	0.01	0.0	0.0
BYS1-D03	Intergenic	0.0	0.0	0.01	0.07	0.19	0.43	0.1	0.04	0.01	0.0	0.01	0.0
BYS1-D03	PDR12	0.0	0.01	0.0	0.02	0.17	0.38	0.09	0.02	0.01	0.0	0.0	0.0
BYS1-D03	Intergenic	0.0	0.0	0.0	0.0	0.02	0.15	0.7	0.94	0.97	1.0	1.0	1.0
BYS1-D03	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.05	0.08	0.1	0.13	0.07
BYS1-D03	Intergenic	0.0	0.0	0.01	0.02	0.03	0.18	0.68	0.83	0.96	0.93	0.95	0.95
BYS1-D03	Intergenic	0.01	0.01	0.01	0.01	0.0	0.13	0.1	0.13	0.09	0.12	0.12	0.09
BYS1-D07	Intergenic	0.0	0.15	0.15	0.81	0.8	0.77	0.85	0.81	0.85	0.84	0.79	0.56
BYS1-D07	RSA4	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.05	0.01	0.07	0.09	0.16
BYS1-D07	PMT1	0.0	0.0	0.17	0.6	0.81	0.86	0.8	0.82	0.78	0.79	0.69	0.59
BYS1-D07	SSC2	0.0	0.0	0.16	0.06	0.11	0.21	0.14	0.14	0.16	0.22	0.2	0.35
BYS1-D07	MUS81	0.0	0.0	0.0	0.0	0.02	0.01	0.04	0.04	0.03	0.04	0.14	0.11
BYS1-D07	AFG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.23	0.47
BYS1-D07	CSE1	0.0	0.01	0.0	0.0	0.0	0.0	0.04	0.01	0.06	0.16	0.13	0.07
BYS1-D07	AFT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.07	0.16	0.0
BYS1-D07	PPT1	0.0	0.05	0.16	0.63	0.79	0.79	0.82	0.82	0.77	0.75	0.78	0.55
BYS1-D07	FYV8	0.0	0.0	0.22	0.21	0.24	0.27	0.15	0.25	0.22	0.2	0.32	0.44
BYS1-D07	YHR202W	0.0	0.0	0.0	0.01	0.09	0.07	0.13	0.15	0.13	0.2	0.13	0.01
BYS1-D07	FAR1	0.0	0.02	0.14	0.71	0.82	0.78	0.87	0.84	0.8	0.77	0.75	0.59
BYS1-D07	Intergenic	0.01	0.01	0.02	0.02	0.13	0.08	0.03	0.08	0.16	0.15	0.21	0.39
BYS1-D07	TPO5	0.0	0.0	0.13	0.15	0.19	0.15	0.13	0.24	0.16	0.16	0.21	0.36
BYS1-D07	TUL1	0.0	0.0	0.02	0.12	0.12	0.14	0.23	0.23	0.13	0.01	0.03	0.01
BYS1-D07	TVP38	0.01	0.0	0.0	0.04	0.11	0.19	0.2	0.25	0.15	0.02	0.02	0.0
BYS1-D07	Intergenic	0.0	0.01	0.0	0.0	0.01	0.03	0.03	0.04	0.02	0.06	0.05	0.17
BYS1-D07	ACE2	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.2	0.45
BYS1-D07	HAP1	0.0	0.01	0.16	0.19	0.21	0.2	0.18	0.22	0.19	0.18	0.26	0.38
BYS1-D07	Intergenic	0.0	0.06	0.12	0.63	0.9	0.78	0.8	0.72	0.77	0.78	0.66	0.7
BYS1-D07	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.44
BYS1-D07	Intergenic	0.0	0.05	0.17	0.14	0.13	0.2	0.1	0.17	0.23	0.23	0.19	0.39
BYS1-D07	YMR102C	0.0	0.05	0.13	0.16	0.15	0.21	0.23	0.15	0.22	0.21	0.24	0.33
BYS1-D07	Intergenic	0.0	0.0	0.0	0.0	0.02	0.09	0.06	0.03	0.03	0.1	0.2	0.13
BYS1-D07	ACC1	0.0	0.01	0.0	0.0	0.0	0.07	0.09	0.05	0.01	0.13	0.23	0.07
BYS1-D07	VTC3	0.0	0.11	0.18	0.64	0.77	0.89	0.82	0.84	0.73	0.75	0.68	0.52
BYS1-D08	Intergenic	0.0	0.0	0.03	0.06	0.08	0.08	0.11	0.0	0.0	0.0	0.0	0.0
BYS1-D08	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.13	0.11	0.09	0.38	0.81
BYS1-D08	RXT2	0.0	0.04	0.49	0.99	0.99	1.0	1.0	1.0	1.0	1.0	1.0	1.0
BYS1-D08	MUD1	0.03	0.0	0.03	0.05	0.06	0.06	0.22	0.25	0.48	0.36	0.45	0.75
BYS1-D08	IRA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.4	0.84
BYS1-D08	IRA1	0.0	0.0	0.0	0.0	0.0	0.04	0.03	0.2	0.37	0.41	0.32	0.1
BYS1-D08	GCN2	0.0	0.0	0.02	0.01	0.07	0.04	0.22	0.41	0.46	0.42	0.67	0.86
BYS1-D08	TFB3	0.0	0.0	0.0	0.02	0.03	0.0	0.06	0.15	0.49	0.68	0.19	0.13
BYS1-D08	BRR2	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.03	0.24	0.38	0.18	0.05
BYS1-D08	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.09	0.29
BYS1-D08	Intergenic	0.0	0.0	0.09	0.19	0.25	0.29	0.51	0.88	0.94	1.0	1.0	0.95
BYS1-D08	ROG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.08	0.1	0.14	0.0
BYS1-D08	DSD1	0.0	0.0	0.04	0.03	0.06	0.11	0.06	0.03	0.04	0.0	0.0	0.0
BYS1-D08	MPT5	0.0	0.0	0.0	0.0	0.0	0.05	0.13	0.46	0.57	0.46	0.68	0.98
BYS1-D08	CPD1	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.1	0.11	0.19	0.39	0.78
BYS1-D08	PXR1	0.0	0.0	0.01	0.0	0.0	0.0	0.02	0.08	0.09	0.11	0.07	0.0
BYS1-D08	YUR1	0.0	0.03	0.48	1.0	1.0	1.0	0.95	1.0	1.0	1.0	1.0	1.0
BYS1-D08	IML2	0.0	0.0	0.0	0.0	0.02	0.01	0.14	0.29	0.47	0.48	0.56	0.88
BYS1-D08	ECM27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.29	0.84
BYS1-D08	TOR2	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.09	0.11	0.09	0.02
BYS1-D08	Intergenic	0.0	0.0	0.0	0.0	0.01	0.0	0.03	0.26	0.18	0.22	0.45	0.88
BYS1-D08	Intergenic	0.0	0.0	0.0	0.0	0.02	0.0	0.03	0.3	0.46	0.52	0.28	0.1
BYS1-D08	ERB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.68
BYS1-D08	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.14	0.16	0.18	0.28	0.91
BYS1-D08	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.2	0.25	0.22	0.43	0.65
BYS1-D08	Intergenic	0.0	0.0	0.0	0.0	0.03	0.05	0.08	0.43	0.46	0.41	0.71	0.91
BYS1-D08	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.24	0.73
BYS1-D08	YNL190W	0.0	0.0	0.01	0.0	0.02	0.01	0.12	0.25	0.23	0.56	0.37	0.04
BYS1-D08	RPO31	0.0	0.0	0.07	0.04	0.05	0.04	0.06	0.17	0.37	0.42	0.23	0.04
BYS1-D08	STE4	0.0	0.0	0.0	0.0	0.02	0.03	0.17	0.44	0.59	0.33	0.52	0.91
BYS1-D08	Intergenic	0.0	0.0	0.09	0.08	0.01	0.04	0.11	0.06	0.43	0.43	0.3	0.07
BYS1-D08	Intergenic	0.0	0.03	0.36	0.95	1.0	1.0	1.0	1.0	1.0	0.98	1.0	1.0
BYS1-E03	BOI1	0.01	0.0	0.0	0.0	0.01	0.04	0.12	0.46	0.97	0.99	1.0	1.0
BYS1-E03	Intergenic	0.0	0.01	0.0	0.01	0.0	0.0	0.0	0.01	0.19	0.2	0.14	0.13
BYS1-E03	IRA1	0.0	0.0	0.37	0.71	0.56	0.95	0.98	1.0	0.99	1.0	1.0	1.0
BYS1-E03	CTR86	0.0	0.0	0.01	0.0	0.0	0.0	0.01	0.05	0.19	0.2	0.26	0.49
BYS1-E03	Intergenic	0.01	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.12	0.05	0.08	0.02
BYS1-E03	TAF12	0.0	0.02	0.0	0.01	0.0	0.0	0.03	0.16	0.12	0.12	0.12	0.22
BYS1-E03	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.16	0.39	0.27	0.47
BYS1-E03	SAY1	0.0	0.0	0.0	0.0	0.0	0.02	0.08	0.38	0.96	0.98	1.0	1.0
BYS1-E03	ERG11	0.0	0.0	0.0	0.07	0.37	0.96	1.0	1.0	1.0	1.0	1.0	1.0
BYS1-E03	Intergenic	0.0	0.0	0.18	0.35	0.51	0.95	1.0	1.0	1.0	0.99	1.0	1.0
BYS1-E03	ECM25	0.0	0.01	0.0	0.0	0.2	0.36	0.45	0.53	0.92	1.0	1.0	1.0
BYS1-E03	HOC1	0.0	0.0	0.0	0.24	0.34	0.05	0.01	0.0	0.0	0.0	0.0	0.0
BYS1-E03	RCN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.27	0.33	0.32	0.17
BYS1-E03	DBR1	0.0	0.0	0.0	0.0	0.26	0.79	0.93	0.95	1.0	1.0	0.99	0.99
BYS1-E03	CUE2	0.0	0.0	0.0	0.0	0.0	0.03	0.1	0.08	0.25	0.45	0.43	0.58
BYS1-E03	Intergenic	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.09	0.26	0.39	0.32	0.12
BYS1-E03	CSF1	0.0	0.01	0.01	0.0	0.0	0.0	0.03	0.07	0.25	0.4	0.41	0.39
BYS1-E03	ALT1	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.01	0.08	0.1	0.15	0.25
BYS1-E03	YTA12	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.11	0.28	0.24	0.3	0.15
BYS1-E03	YMR102C	0.0	0.0	0.01	0.0	0.28	0.79	0.9	0.98	1.0	1.0	0.99	0.98
BYS1-E03	DIA1	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.05	0.14	0.09	0.04	0.06
BYS1-E03	MRPL10	0.0	0.0	0.45	0.49	0.6	0.97	0.98	1.0	1.0	1.0	1.0	1.0
BYS1-E03	HMI1	0.0	0.0	0.0	0.0	0.23	0.38	0.36	0.62	0.97	1.0	1.0	1.0
BYS1-E03	HAL9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.23	0.22	0.42	0.53
BYS1-E03	AUS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.11	0.18	0.25
BYS1-E03	Intergenic	0.0	0.0	0.0	0.0	0.3	0.88	0.9	0.98	1.0	0.99	0.99	1.0
BYS1-E03	Intergenic	0.0	0.0	0.0	0.0	0.04	0.05	0.0	0.15	0.26	0.31	0.15	0.18
BYS1-E03	GAL4	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.08	0.04	0.1	0.07	0.03
BYS1-E03	NOG1	0.0	0.02	0.15	0.13	0.1	0.0	0.0	0.01	0.0	0.0	0.0	0.0
BYS1-F05	Intergenic	0.0	0.0	0.0	0.0	0.23	0.14	0.22	0.11	0.04	0.0	0.01	0.01
BYS1-F05	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.04	0.06	0.15
BYS1-F05	FEN2	0.0	0.0	0.01	0.13	0.18	0.22	0.22	0.12	0.03	0.01	0.02	0.0
BYS1-F05	CDC39	0.0	0.0	0.01	0.0	0.0	0.0	0.04	0.04	0.06	0.04	0.12	0.04
BYS1-F05	SVF1	0.0	0.0	0.0	0.0	0.0	0.12	0.07	0.06	0.03	0.01	0.02	0.0
BYS1-F05	RPT3	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.01	0.06	0.06	0.1
BYS1-F05	ARO80	0.0	0.01	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.02	0.19	0.25
BYS1-F05	Intergenic	0.0	0.0	0.0	0.0	0.01	0.0	0.03	0.12	0.07	0.05	0.07	0.01
BYS1-F05	Intergenic	0.0	0.01	0.02	0.06	0.14	0.35	0.4	0.81	0.82	0.98	1.0	1.0
BYS1-F05	ACA1	0.0	0.0	0.0	0.0	0.01	0.01	0.12	0.13	0.1	0.11	0.17	0.1
BYS1-F05	PRS2	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.05	0.11	0.07	0.07
BYS1-F05	Intergenic	0.0	0.0	0.0	0.01	0.0	0.13	0.12	0.19	0.22	0.26	0.27	0.27
BYS1-F05	NUP57	0.0	0.0	0.0	0.0	0.0	0.01	0.02	0.09	0.11	0.05	0.03	0.05
BYS1-F05	Intergenic	0.0	0.0	0.0	0.0	0.03	0.08	0.13	0.19	0.38	0.28	0.33	0.26
BYS1-F05	FYV8	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.01	0.0	0.0	0.05	0.12
BYS1-F05	YGR237C	0.0	0.0	0.0	0.01	0.0	0.01	0.03	0.08	0.03	0.07	0.1	0.22
BYS1-F05	DUR3	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.05	0.06	0.12	0.24	0.29
BYS1-F05	STE12	0.0	0.0	0.02	0.11	0.15	0.12	0.06	0.04	0.0	0.01	0.0	0.01
BYS1-F05	MET18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.05	0.1
BYS1-F05	Intergenic	0.0	0.0	0.0	0.0	0.01	0.01	0.04	0.16	0.12	0.09	0.07	0.09
BYS1-F05	SLM1	0.0	0.0	0.02	0.15	0.16	0.15	0.03	0.0	0.01	0.01	0.0	0.0
BYS1-F05	MSL1	0.0	0.42	0.96	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99	1.0
BYS1-F05	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.05	0.12	0.11	0.04
BYS1-F05	URA2	0.0	0.01	0.0	0.02	0.02	0.05	0.02	0.11	0.08	0.18	0.18	0.25
BYS1-F05	SET4	0.0	0.0	0.03	0.05	0.18	0.33	0.55	0.7	0.84	0.99	0.98	1.0
BYS1-F05	HAP4	0.0	0.0	0.0	0.0	0.0	0.01	0.04	0.08	0.09	0.08	0.06	0.13
BYS1-F05	TTI1	0.0	0.0	0.11	0.38	0.69	0.53	0.38	0.12	0.09	0.05	0.0	0.0
BYS1-F05	RIC1	0.0	0.02	0.0	0.0	0.0	0.0	0.01	0.01	0.04	0.02	0.15	0.33
BYS1-F05	KIN2	0.0	0.09	0.11	0.06	0.03	0.03	0.0	0.01	0.01	0.01	0.0	0.0
BYS1-F05	YLR177W	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.06	0.04	0.06	0.14	0.24
BYS1-F05	UTP13	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.06	0.07	0.11	0.04	0.02
BYS1-F05	SFH1	0.0	0.13	0.29	0.12	0.06	0.0	0.0	0.01	0.0	0.0	0.0	0.0
BYS1-F05	VID22	0.0	0.0	0.1	0.36	0.66	0.54	0.38	0.16	0.08	0.02	0.03	0.0
BYS1-F05	NAM7	0.01	0.0	0.0	0.0	0.0	0.0	0.03	0.05	0.03	0.08	0.11	0.05
BYS1-F05	Intergenic	0.0	0.0	0.13	0.49	0.88	0.91	0.98	0.97	0.97	0.99	0.98	1.0
BYS1-F05	Intergenic	0.0	0.0	0.0	0.0	0.02	0.04	0.1	0.14	0.17	0.16	0.19	0.19
BYS1-F05	SKM1	0.0	0.0	0.0	0.0	0.02	0.05	0.08	0.09	0.09	0.1	0.18	0.32
BYS1-F05	CRT10	0.0	0.0	0.0	0.0	0.0	0.02	0.07	0.16	0.11	0.12	0.14	0.27
BYS1-F05	PDR5	0.0	0.4	0.96	1.0	1.0	1.0	0.99	1.0	0.99	1.0	1.0	1.0
BYS1-F05	STE4	0.0	0.01	0.1	0.46	0.87	0.97	0.99	1.0	0.97	1.0	1.0	1.0
BYS1-F05	Intergenic	0.0	0.02	0.01	0.01	0.0	0.02	0.06	0.07	0.05	0.12	0.02	0.02
BYS1-F05	GPB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.05	0.17	0.27
BYS1-F05	RPA135	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.09	0.13	0.09	0.21	0.14
BYS1-G01	GPB2	0.0	0.02	0.15	0.51	0.54	0.33	0.2	0.11	0.18	0.28	0.26	0.42
BYS1-G01	CDC19	0.01	0.04	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BYS1-G01	PMT2	0.01	0.0	0.0	0.01	0.0	0.01	0.01	0.01	0.09	0.29	0.26	0.47
BYS1-G01	ILS1	0.0	0.0	0.0	0.0	0.03	0.06	0.18	0.18	0.12	0.04	0.02	0.0
BYS1-G01	Intergenic	0.0	0.0	0.0	0.02	0.05	0.27	0.22	0.26	0.21	0.1	0.33	0.31
BYS1-G01	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.2	0.2	0.39
BYS1-G01	GIP1	0.0	0.0	0.01	0.14	0.3	0.41	0.64	0.74	0.56	0.53	0.54	0.32
BYS1-G01	YBR139W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.05	0.06	0.2
BYS1-G01	IRA1	0.0	0.01	0.0	0.02	0.0	0.01	0.0	0.02	0.02	0.29	0.22	0.6
BYS1-G01	ROT2	0.0	0.0	0.01	0.19	0.38	0.54	0.52	0.79	0.67	0.41	0.52	0.38
BYS1-G01	LUC7	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.02	0.05	0.18	0.08
BYS1-G01	Intergenic	0.0	0.0	0.01	0.1	0.35	0.51	0.64	0.73	0.74	0.42	0.68	0.38
BYS1-G01	YDR524C-B	0.0	0.04	0.16	0.45	0.51	0.37	0.19	0.05	0.18	0.36	0.31	0.53
BYS1-G01	PMI40	0.0	0.12	0.29	0.24	0.08	0.02	0.0	0.01	0.0	0.0	0.0	0.0
BYS1-G01	KEG1	0.0	0.0	0.0	0.03	0.02	0.03	0.05	0.11	0.15	0.14	0.18	0.06
BYS1-G01	RAD2	0.0	0.0	0.0	0.0	0.01	0.02	0.01	0.01	0.16	0.28	0.26	0.48
BYS1-G01	RPL16A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.09	0.14	0.09
BYS1-G01	YUR1	0.0	0.0	0.0	0.14	0.23	0.4	0.65	0.7	0.61	0.4	0.48	0.34
BYS1-G01	Intergenic	0.0	0.0	0.01	0.16	0.45	0.53	0.73	0.66	0.66	0.41	0.52	0.4
BYS1-G01	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.26	0.31	0.45
BYS1-G01	MDN1	0.0	0.0	0.0	0.0	0.0	0.11	0.06	0.06	0.09	0.0	0.02	0.01
BYS1-G01	NNT1	0.0	0.0	0.0	0.01	0.03	0.01	0.07	0.02	0.13	0.41	0.26	0.49
BYS1-G01	Intergenic	0.0	0.0	0.0	0.11	0.24	0.51	0.53	0.62	0.67	0.3	0.48	0.41
BYS1-G01	Intergenic	0.0	0.0	0.0	0.0	0.01	0.06	0.11	0.1	0.14	0.11	0.09	0.09
BYS1-G01	Intergenic	0.0	0.0	0.03	0.24	0.33	0.42	0.7	0.76	0.73	0.44	0.55	0.36
BYS1-G01	YNR066C	0.0	0.0	0.01	0.24	0.3	0.6	0.68	0.81	0.61	0.42	0.49	0.33
BYS1-G01	ITR2	0.0	0.0	0.05	0.0	0.01	0.04	0.12	0.14	0.09	0.26	0.24	0.15
BYS1-G01	CIN2	0.0	0.0	0.0	0.01	0.02	0.09	0.13	0.13	0.12	0.09	0.12	0.09
BYS1-G02	SEC18	0.0	0.0	0.0	0.06	0.15	0.17	0.2	0.05	0.02	0.0	0.0	0.0
BYS1-G02	DOA4	0.0	0.0	0.0	0.02	0.05	0.1	0.17	0.72	0.95	0.99	1.0	1.0
BYS1-G02	MSN5	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.13	0.13	0.21	0.17	0.22
BYS1-G02	Intergenic	0.01	0.0	0.0	0.01	0.01	0.04	0.27	0.77	0.96	1.0	0.99	0.99
BYS1-G02	DOT6	0.0	0.0	0.0	0.0	0.05	0.13	0.13	0.02	0.01	0.0	0.0	0.01
BYS1-G02	ERG1	0.0	0.0	0.0	0.0	0.0	0.01	0.07	0.18	0.24	0.34	0.36	0.39
BYS1-G02	DIE2	0.0	0.0	0.0	0.0	0.01	0.01	0.08	0.27	0.36	0.34	0.44	0.38
BYS1-G02	YIL151C	0.0	0.01	0.0	0.0	0.06	0.13	0.15	0.06	0.0	0.0	0.01	0.0
BYS1-G02	YUR1	0.0	0.0	0.0	0.0	0.0	0.01	0.29	0.82	0.97	1.0	0.99	1.0
BYS1-G02	RPS21B	0.0	0.0	0.02	0.11	0.21	0.38	0.44	0.17	0.03	0.01	0.02	0.0
BYS1-G02	YKL222C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.05	0.12	0.1	0.11
BYS1-G02	Intergenic	0.0	0.0	0.0	0.03	0.0	0.05	0.26	0.88	0.95	1.0	0.99	1.0
BYS1-G02	UBR2	0.0	0.0	0.01	0.1	0.26	0.43	0.42	0.13	0.0	0.0	0.0	0.0
BYS1-G02	STE11	0.0	0.0	0.03	0.04	0.16	0.22	0.15	0.1	0.0	0.0	0.0	0.0
BYS1-G02	Intergenic	0.0	0.02	0.0	0.01	0.03	0.03	0.26	0.85	0.98	1.0	0.99	1.0
BYS1-G02	RAS2	0.0	0.0	0.01	0.09	0.29	0.44	0.32	0.11	0.0	0.0	0.0	0.0
BYS1-G02	RPO31	0.0	0.0	0.02	0.07	0.16	0.42	0.41	0.1	0.01	0.0	0.01	0.0
BYS1-G02	PNO1	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.25	0.32	0.39	0.3	0.37
BYS1-G02	TIF3	0.0	0.0	0.0	0.0	0.02	0.04	0.15	0.68	0.99	0.95	1.0	1.0
BYS2-A11	Intergenic	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.24	0.26	0.4	0.39	0.34
BYS2-A11	AIM2	0.0	0.0	0.0	0.0	0.16	0.25	0.31	0.31	0.29	0.24	0.0	0.0
BYS2-A11	DRS2	0.0	0.0	0.01	0.04	0.22	0.26	0.33	0.16	0.09	0.01	0.0	0.0
BYS2-A11	ECM21	0.0	0.01	0.01	0.01	0.0	0.0	0.01	0.0	0.0	0.07	0.26	0.86
BYS2-A11	PTC3	0.0	0.0	0.03	0.2	1.0	0.95	0.99	1.0	1.0	1.0	0.98	1.0
BYS2-A11	Intergenic	0.0	0.0	0.01	0.01	0.01	0.02	0.02	0.01	0.07	0.11	0.04	0.02
BYS2-A11	REI1	0.0	0.0	0.0	0.03	0.13	0.56	0.36	0.08	0.0	0.0	0.0	0.01
BYS2-A11	Intergenic	0.0	0.0	0.0	0.0	0.08	0.11	0.22	0.06	0.0	0.04	0.0	0.0
BYS2-A11	POL3	0.0	0.0	0.0	0.02	0.16	0.59	0.29	0.08	0.0	0.0	0.01	0.0
BYS2-A11	LCB2	0.0	0.0	0.07	0.31	0.97	1.0	1.0	1.0	1.0	1.0	1.0	1.0
BYS2-A11	SED1	0.0	0.0	0.02	0.04	0.19	0.19	0.46	0.1	0.11	0.04	0.01	0.0
BYS2-A11	TAF12	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.44	0.79	1.0	1.0	1.0
BYS2-A11	CDC37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.32	0.37	0.77
BYS2-A11	Intergenic	0.0	0.0	0.06	0.24	0.98	1.0	1.0	0.99	1.0	1.0	1.0	1.0
BYS2-A11	Intergenic	0.0	0.11	0.07	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BYS2-A11	FAR7	0.0	0.0	0.0	0.0	0.0	0.29	0.22	0.02	0.0	0.0	0.01	0.0
